x y
1 5.97005444646098 38.110444482001
2 1.92740471869329 23.3031096839615
3 24.3865698729583 35.0987831671455
4 18.0980036297641 22.2992225790096
5 39.6588021778584 27.4441439918878
6 37.7497731397459 16.6523576136556
7 43.8137477313975 28.1970593206017
8 45.6104809437387 32.8400371810039
9 1.25362976406534 41.1221057968565
10 7.54219600725953 42.6279364542843
11 -1.77835753176043 24.6834544532702
12 11.0233666061706 21.9227649146527
13 7.87908348457351 27.6951157681257
14 14.1676497277677 37.7339868176441
15 23.8250907441016 19.914990704749
16 31.1243194192378 36.9810714889302
17 30.3382486388385 20.4169342572249
18 26.4078947368421 25.0599121176272
19 44.7121143375681 37.1065573770492
20 45.4981851179673 15.3974987324658
21 48.3055807622505 28.0715734324827
22 36.0653357531761 36.3536420483353
23 34.3808983666062 24.4324826770323
24 5.97005444646098 35.2242690552645
25 1.02903811252269 16.2758999492986
26 17.9857078039927 16.2758999492986
27 24.6111615245009 47.7728578671624
28 2.82577132486388 46.5179989859726
29 -3.35049909255898 45.1376542166638
30 -1.89065335753176 37.3575291532871
31 47.7441016333938 10.8800067601825
32 41.7924228675136 18.7856177116782
33 39.6588021778584 11.3819503126584
34 31.3489110707804 14.7700692918709
