x y
1 -2.45213248638838 43.2553658948792
2 15.5151996370236 45.8905695453777
3 0.0183756805807644 26.8167145512929
4 20.5685117967332 27.4441439918878
5 10.0127041742287 12.5113233057293
6 28.9906987295826 14.6445834037519
7 20.9053992740472 0.966621598783165
8 37.9743647912886 1.46856515125908
9 39.4342105263158 5.73508534730438
10 45.4981851179673 -4.80572925468988
11 34.0440108892922 -5.05670103092783
12 25.5095281306715 14.142639851276
13 4.73480036297641 42.0005070136894
14 10.3495916515427 45.5141118810208
15 9.33892921960073 50.031603853304
16 1.47822141560799 53.2942369443975
17 7.4299001814882 33.2164948453608
18 11.8094373865699 21.5463072502958
19 6.53153357531761 24.6834544532702
20 26.4078947368421 28.4480310968396
21 18.771778584392 49.7806320770661
22 19.2209618874773 38.9888456988339
23 20.0070326678766 6.73897245225621
24 43.9260435571688 13.6406962988001
25 37.1882940108893 24.9344262295082
26 45.6104809437387 24.5579685651513
27 48.8670598911071 21.7972790265337
28 40.4448729582577 18.9111035997972
29 35.3915607985481 10.1270914314686
30 32.247277676951 4.35474057799561
31 26.9693738656987 6.11154301166131
32 31.5735027223231 -5.55864458340375
33 2.26429219600726 49.0277167483522
34 12.4832123411978 35.8516984958594
35 11.2479582577133 43.2553658948792
36 14.1676497277677 51.9138921750887
37 24.9480490018149 49.6551461889471
38 2.48888384754991 34.7223255027886
39 -2.22754083484573 49.906117965185
40 42.4661978221416 -1.41761027547744
41 20.2316243194192 21.7972790265337
42 24.3865698729583 17.6562447186074
