x y
1 1.7286012526096 43.8827953354741
2 12.5293285743148 29.4519182017914
3 20.5298673311334 18.6601318235592
4 25.2301838507644 19.1620753760352
5 35.0308438278672 13.3897245225621
6 44.1314566637484 10.2525773195876
7 44.83150380497 12.0093797532533
8 43.8314364603677 17.2797870542505
9 29.5304734325544 16.1504140611796
10 25.3301905852246 21.9227649146527
11 17.5296652973264 24.8089403413892
12 17.4296585628662 30.5812911948623
13 13.3293824499966 34.5968396146696
14 7.42898511684289 38.6123880344769
15 2.52865512829147 40.6201622443806
16 -1.57162098457808 41.1221057968565
17 6.52892450670079 35.6007267196214
18 8.22903899252475 32.212607740409
19 8.32904572698498 34.2203819503126
20 3.42871573843357 32.4635795166469
21 -3.77176914270321 37.1065573770492
22 -2.77170179810088 47.5218860909244
23 2.82867533167217 37.859472705763
24 2.0286214559903 36.4791279364543
25 -3.57175567378275 45.7650836572587
26 -3.47174893932251 49.0277167483522
27 0.928547376927741 49.5296603008281
28 2.328641659371 42.5024505661653
29 18.4297259074685 28.9499746493155
30 21.4299279412755 24.3069967889133
31 32.9307024042023 12.5113233057293
32 39.6311536130379 5.73508534730438
33 43.4314095225268 2.09599459185398
34 48.9317799178396 1.84502281561602
35 48.9317799178396 7.11543011661314
36 43.1313893191461 12.2603515294913
37 38.9311064718163 9.87611965523069
38 48.1317260421577 4.35474057799561
39 43.7314297259075 14.017153963157
40 31.5306081217591 16.6523576136556
41 31.2305879183783 21.6717931384147
42 27.3303252744293 22.6756802433666
43 22.8300222237188 25.6873415582221
44 17.329651828406 28.1970593206017
45 13.5293959189171 33.0910089572418
46 8.22903899252475 34.9732972790265
47 9.52912654050778 29.3264323136725
48 11.2292410263317 31.3342065235761
49 26.3302579298269 25.5618556701031
50 26.8302916021281 21.7972790265337
51 28.2303858845714 16.7778435017745
52 36.8309650481514 17.2797870542505
53 40.8312344265607 9.12320432651681
54 43.9314431948279 5.98605712354233
55 46.8316384941747 5.35862768294744
56 49.2318001212203 0.966621598783165
57 49.7318337935215 -2.17052560419131
58 50.7319011381238 -0.790180834882542
59 50.7319011381238 -1.29212438735846
60 -1.07158731227692 44.133767111712
61 -4.67182975284531 43.8827953354741
62 -5.07185669068624 46.5179989859726
63 0.628527173547042 40.4946763562616
64 4.62879655195636 35.9771843839784
