x y
1 -3.46279491833031 19.0365894879162
2 4.39791288566244 18.9111035997972
3 3.49954627949184 21.4208213621768
4 8.77745009074411 19.1620753760352
5 13.0446914700544 20.5424201453439
6 18.9963702359347 19.914990704749
7 25.1726406533575 22.5501943552476
8 27.755444646098 19.78950481663
9 33.1456442831216 21.9227649146527
10 36.40222323049 19.1620753760352
11 41.6801270417423 22.1737366908906
12 43.7014519056261 19.1620753760352
13 47.7441016333938 22.2992225790096
14 48.8670598911071 18.6601318235592
15 48.8670598911071 18.6601318235592
16 50.551497277677 19.0365894879162
